title,desc,offer_posted,url
Testy Teen Explorer 7 8 Junior Explorer 4 5 6 sprawdziany kartkówki bank diagnoza zakończenie 2023,"Język angielski:
-  Junior explorer - klasy: 4 5 6,
-  Teen explorer - klasy: 7 i 8

Wszystkie materiały do nauki: te co ma nauczyciel:

- wszystkie testy po każdym rozdziale, semestralne i całoroczny z odpowiedziami,
- kartkówki z odpowiedziami,
-  testy z całego roku i semestralne z odpowiedziami,
- nagrania do testów, 
- książka nauczyciela,
- bank pomysłów
- diagnoza na zakończenie maj 2023

Koszt za całość materiałów do jednej klasy na cały rok szkolny to 35zł.

Jeśli potrzebna jest tylko diagnoza na zakończenie to koszt 20zł za test obie grupy plus odpowiedzi.

Wysyłam w wersji elektronicznej plus nagrania na adres mail zaraz po wpłacie na konto. Jeśli zależy ci na czasie, to podeślij potwierdzenie wpłaty lub zdjęcie wpłaty na podany w odpowiedzi adres e-mail.

Mam tez inne przedmioty do klas 4, 5, 6, 7, 8.

Zapytaj.",20 Maj 2023 12:40,http://www.oglaszamy24.pl/ogloszenie/736163528/Testy-Teen-Explorer-7-8-Junior-Explorer-4-5-6-sprawdziany-kartkowki-bank-diagnoza-zakonczenie-2023.html
polski Nowe słowa na start 8 książka nauczyciela testy sprawdziany egzamin diagnoza na zakończenie ,"Wszystkie materiały i pomoce do nauki polskiego w klasie 8 do ksiązki Nowe słowa na start, klasa 8, które ma nauczyciel do lekcji:

- wszystkie sprawdziany/testy po każdym rozdziale z odpowiedziami
- karty pracy i testy z lektur z odpowiedziami
- odpowiedzi do zeszytu ćwiczeń
- odpowiedzi do zadań z zeszytu ćwiczeń Sprawdź wiedze i umiejętności
- egzamin przygotowanie i próbny arkusz egzaminacyjny z polskiego z odpowiedziami
- baza zadań z każdego działu z Generatora w postaci obszernych testów z każdego działu z odpowiedziami, tzw. duży Generator, z których nauczyciele układają dodatkowe kartkówki i sprawdziany - dodatkowo płatny dla chętnych. Są tu pytania z aktualnie przerabianego materiału, literatury, lektur, gramatyki, ortografii, itp.

Koszt za całośc materiałów na cały rok to 30zł, z baza zadań z generatora 50zł
Koszt sprawdzianu z jednego działu to 20zł za test obie grupy plus odpowiedzi.

Koszt samej diagnozy na zakończenie nauki polskiego to 20zł za test obie grupy plus odpowiedzi.

#Wysyłam w pdf na adres mail zaraz po wpłacie na konto i podesłani potwierdzenia wpłaty na podany w odpowiedzi adres mail lub czekam na wpływ.
Jesli zostało wpłacone ale nie wysłano potwierdzenia, to napisz. Przyspieszy to wysyłkę.

W mailu napisz, co ma być wysłane, przedmiot i klasę.

Mam też inne przedmioty i klasy. Zapytaj, a na pewno będziesz zadowolona.",20 Maj 2023 12:40,http://www.oglaszamy24.pl/ogloszenie/305957206/polski-Nowe-slowa-na-start-8-ksiazka-nauczyciela-testy-sprawdziany-egzamin-diagnoza-na-zakonczenie.html
Książka nauczyciela polski klasa 7 Nowe słowa na start sprawdziany testy diagnoza edycja 2020/2022,"Język polski Nowe słowa na start klasa 7.

Książka nauczyciela:
- szystkie  testy/sprawdziany po każdym rozdziale z odpowiedziami,
- karty pracy, 
- odpowiedzi do zeszytu ćwiczeń, - odpowiedzi do testów po każdym rozdziale z zeszytu ćwiczeń,
- testy i karty z lektury,
- karty pracy z ortografii i gramatyki.

Wszystkie materiały na cały rok szkolny  to koszt 30zł.

Nowa edycja 2020/2023

Wysyłka na mail w pdf zaraz po wpłacie na konto i podesłaniu potwierdzenia na podany w odpowiedzi adres e-mail.

Wersja elektroniczna, można wydrukować.

Mam też inne przedmioty  do klas 4, 5, 6, 7 lub 8 szkoły podstawowej. Zapytaj.",20 Maj 2023 12:40,http://www.oglaszamy24.pl/ogloszenie/1835852548/Ksiazka-nauczyciela-polski-klasa-7-Nowe-slowa-na-start-sprawdziany-testy-diagnoza-edycja-2020-2022.html
Adidasy nowe tylko rozmiar 36 / Warszawa,"witam

mam do sprzedania 

adidasy nowe rozmiar 36

ok 20 par

polecam serdecznie",20 Maj 2023 12:39,http://warszawa.oglaszamy24.pl/ogloszenie/274641655/warszawa-Adidasy-nowe-tylko-rozmiar-36.html
Nowe słowa na start 6 polski sprawdziany lektury diagnoza 4 5 6 7 8 nowa edycja,"Język polski do podręcznika Nowe słowa na start, klasa 6, najnowsza edycja z tego roku 2022 do nowej podstawy programowej:

Wszystkie pomoce do nauki, które ma nauczyciel do nauki:

- wszystkie sprawdziany po każdym rozdziale z odpowiedziami,
- testy z lektur z odpowiedziami,
- odpowiedzi do zeszytu ćwiczen,
- karty pracy z gramatyki, ortografii i literatury,
- odpowiedzi do testów z zeszytu ćwiczeń Sprawdź wiedzę i umiejętności,
- dodatkowe zadania z gramatyki i ortografii z docwiczenia

Koszt za całość na cały rok to 30zł

Baza wszystkich zadań z każdego działu z Generatora tzw. duży Generator to dodatkowy koszt 20zł, czyli razem z dużym Generatorem 50zł (zadania z gramatyki, ortografii, literatury, lektur, dyktanda, itp).

Wysyłam w wersji elektronicznej na adres mail zaraz po wpłacie na konto i podesłaniu potwierdzenia lub zdjęcia wpłaty na podany w odpowiedzi adres mail lub czekam na wpływ na konto.

Mam tez inne przedmioty - zapytaj, a na pewno będziesz zadowolona.",20 Maj 2023 12:39,http://www.oglaszamy24.pl/ogloszenie/163735394/Nowe-slowa-na-start-6-polski-sprawdziany-lektury-diagnoza-4-5-6-7-8-nowa-edycja.html
 Wspaniałe szczenięta płci męskiej i żeńskiej Golden Retriever / Szczecin,"Wspaniałe szczenięta płci męskiej i żeńskiej Golden Retriever
Mam do oddania pięć szczeniąt Golden Retriever. Są na bieżąco szczepione i odrobaczone i gotowe do nowego domu. Szczenięta są bardzo zdrowe i mają się świetnie. Możemy omówić wszystkie szczegóły, aby przygotować Twojego nowego szczeniaka do nowego życia z Tobą i Twoją rodziną.",20 Maj 2023 12:39,http://szczecin.oglaszamy24.pl/ogloszenie/741986895/szczecin-Wspaniale-szczenieta-plci-meskiej-i-zenskiej-Golden-Retriever.html
Biżuteria nowa i uzywana mix Dania Anglia / Szczecin,"Witam

posiadam hurtowe ilości biżuterii
pakowana po 10 kg

1kg-90zl

chetnie odpowiem na pytania
zapraszam do wspolpracy",20 Maj 2023 12:39,http://szczecin.oglaszamy24.pl/ogloszenie/2014624545/szczecin-Bizuteria-nowa-i-uzywana-mix-Dania-Anglia.html
Polski Nowe słowa na start klasa 5 testy sprawdziany lektury diagnoza na zakończenie maj Generator,"Wszystkie materiały i pomoce do nauki języka polskiego, takie które ma nauczyciel na lekcji:

- wszystkie testy/sprawdziany po każdym rozdziale z odpowiedziami,
- odpowiedzi do zeszytu ćwiczen,
- odpowiedzi do testów z zeszytu ćwiczeń Sprawdź wiedzę i umiejętności,
- karty pracy i testy z lektur klasy 5,
- karty pracy z gramatyki i ortografii,
- dodatkowe zadania doćwiczenia z gramatyki  i ortografii,
- diagnoza na zakończenie maj 2023,
- baza zadań z każdego działu z generatora, tzw. duży Generator, z którego układa się kartkówki i sprawdziany (pytania z aktualnie przerabianego materiału z literatury, gramatyki, ortografii, lektur, itp) - dodatkowo płatna dla chętnych.

Nowa edycja 2021/2023

Koszt za całośc materiałów na cały rok szkolny bez bazy zadań z Generatora to 30zł, natomiast z bazą zadań z generatora 50zł

Jeśli potrzebna jest tylko diagnoza na zakończenie to koszt 20zł za test obie grupy z odpowiedziami.

Wysyłam w pdf w wersji elektronicznej na adres mail zaraz po wpłacie na konto i podesłaniu potwierdzenia lub zdjęcia wpłaty na podany w odpowiedzi adres mail lub czekam na wpływ.

Jeśli zostało wpłacone ale nie wysłano potwierdzenia, to napisz. Przyspieszy to wysyłkę.

W mailu napisz co ma być wysłane: klasę i przedmioty.

Mam też inne przedmioty i klasy. Zapytaj, a na pewno będziesz zadowolona.",20 Maj 2023 12:39,http://www.oglaszamy24.pl/ogloszenie/1613108749/Polski-Nowe-slowa-na-start-klasa-5-testy-sprawdziany-lektury-diagnoza-na-zakonczenie-maj-Generator.html
Zabawki nowe i używane hurtowe ilości mix / Warszawa,"Witam 

posiadam hurtowe ilosci zabawek 

twarde i miekkie mix (klocki lalki samochodziki gry pluszaki itp)

pakowane po 20kg

cena 1kg-16zl

chetnie udziele wiecej inormacji",20 Maj 2023 12:39,http://warszawa.oglaszamy24.pl/ogloszenie/1961588522/warszawa-Zabawki-nowe-i-uzywane-hurtowe-ilosci-mix.html
karton - kartony 70cm x 60cm x 35cm wysokosc,"witam

posiadam znaczne ilosci kartonow 
o wymiarach 70cm x 60cm x 35cm wysokosc
nowe
pakowane po 100szt
1szt- 8zl

zapraszam do wspolpracy",20 Maj 2023 12:38,http://www.oglaszamy24.pl/ogloszenie/1233508281/karton-kartony-70cm-x-60cm-x-35cm-wysokosc.html
polski Nowe słowa na start klasa 4 książka nauczyciel sprawdziany testy lektury diagnoza na zakończe,"Wszystkie pomoce do nauki do podręcznika z języka polskiego Nowe słowa na start, do klasy 4, najnowsza edycja.

Wszystkie sprawdziany z odpowiedziami po każdym rozdziale, testy z lektur z odpowiedziami, odpowiedzi do zeszytu ćwiczeń, dodatkowe zadania z gramatyki i ortografii, karty pracy, odpowiedzi do testów z zeszytu ćwiczeń Sprawdź wiedzę i umiejętności.

Koszt sprawdzianu po jednym dziale (z wybranego działu) to 20zł za test obie grupy plus odpowiedzi.

Koszt samej tylko diagnozy na zakończenie nauki polskiego w klasie 4 to 15zł (test obie grupy plus odpowiedzi).

Koszt za całość materiałów wszystkich 30zł na cały rok (bez dużego Generatora).

Baza wszystkich zadań z każdego działu z Generatora tzw. duży Generator (pytania z gramatyki, ortografii, literatury, lektur, dyktanda) to dodatkowy koszt 20zł, czyli razem z dużym Generatorem 50zł za całość na cały rok.

Wysyłam w wersji elektronicznej na adres mail zaraz po wpłacie na konto i podesłaniu potwierdzenia lub zdjęcia wpłaty na podany w odpowiedzi adres mail lub czekam na wpłatę na koncie.

Mam tez inne przedmioty i klasy. Zapytaj, a na pewno będziesz zadowolona.",20 Maj 2023 12:38,http://www.oglaszamy24.pl/ogloszenie/74786109/polski-Nowe-slowa-na-start-klasa-4-ksiazka-nauczyciel-sprawdziany-testy-lektury-diagnoza-na-zakoncze.html
Vansy rozmiary 40-44 - 2 modele / Szczecin,"witam

mam do zaoferowania d modele butów marki vans

rozmiary od 40-44

pozdrawiam",20 Maj 2023 12:38,http://szczecin.oglaszamy24.pl/ogloszenie/1476054729/szczecin-Vansy-rozmiary-40-44-2-modele.html
polski Nowe słowa na start klasa 4 wszystkie testy sprawdziany lektury diagnoza na zakończenie 2023,"Wszystkie sprawdziany po każdym rozdziale z odpowiedziami, karty pracy, testy z lektur, odpowiedzi do zeszytu ćwiczeń, diagnoza na zakończenie roku szkolnego z polskiego, bazą zadań z każdego działu z Generatora - dodatkowo płatna dla chętnych. 

Do książki Nowe słowa na start, klasa 4, wydawnictwo Nowa era.

Koszt za całość materiałów na cały rok szkolny to 30zł.

Jeśli potrzebna jest tylko diagnoza na zakończenie maj 2023 to koszt 20zł za test obie grupy plus odpowiedzi.

Baza wszystkich zadań z każdego działu z Generatora tzw. duży Generator (pytania z gramatyki, ortografii, literatury, lektur, dyktanda) to dodatkowy koszt 20zł, czyli razem z dużym Generatorem 50zł na cały rok szkolny.

Wysyłam w pdf na adres mail zaraz po wpłacie na konto bankowe. Jeśli zależy Ci na czasie, to podeślij potwierdzenie lub zdjęcie wpłaty na podany w odpowiedzi adres e-mail lub czekam na wpływ.

Mam też  diagnozy, sprawdziany, testy, kartkówki, lektury, karty pracy, odpowiedzi do zeszytu ćwiczeń, książki nauczyciela z innych przedmiotów. Zapytaj.
.",20 Maj 2023 12:38,http://www.oglaszamy24.pl/ogloszenie/606278182/polski-Nowe-slowa-na-start-klasa-4-wszystkie-testy-sprawdziany-lektury-diagnoza-na-zakonczenie-2023.html
Odziez uzywana - cream / Szczecin,"Witam
Oferuje odziez uzywana 
CREAM
głównie damska
kraj pochodzenia Szwajcaria-Francja
Najlepszy stosunek ceny do jakości 
Firmy jakie wystepuja to
Hugo Boss, Joop, Morgan, H&M, Zara, Dorothy Perkins, Fishbone, Verace, Atmosphere, Primark, Tommy Hilfinger, Next, George,Vero moda, Only, Mexx, New Look, C&A, Warehouse, Pimkie, Per Una, Benetton, Identic, Morgan, Oasis, Wallis, Mango, Orsay,Tally Veijl, Vila, Karen Millen, Gap, Esprit i wiele innych
Odziez pakowana jest po 15 kg
Cena za 1kg – 45zl
Zależy nam na stałej współpracy z mniejszymi i większymi sklepami
gwarantujemy uczciwość i transakcję na wysokim poziomie
W przypadku jakichkolwiek pytań proszę o kontakt
chętnie odpowiem na pytania
Tel. 604 436 366
Email grzesiek755@wp.pl
zapraszamy do wspólpracy",20 Maj 2023 12:38,http://szczecin.oglaszamy24.pl/ogloszenie/1069418371/szczecin-Odziez-uzywana-cream.html
"Sort - swetry, sweterki, mix dzieciecy i inne / Szczecin","Witam

mam do zaoferowania sweterki, swetry głównie damskie pakowane po 20kg

kraj pochodzenia francja, niemcy

w ofercie również kurtki, sukienki letnie, koszulki, legginsy, mix dzieciecy i inny asortyment

serdecznie zapraszam do zakupu jak i do stałej współpracy

gwarantuje uczciwość i transakcję na wysokim poziomie

towar jest wysyłana kurierem

przed zakupem proszę o kontakt
",20 Maj 2023 12:38,http://szczecin.oglaszamy24.pl/ogloszenie/709938584/szczecin-Sort-swetry-sweterki-mix-dzieciecy-i-inne.html
Historia wczoraj i dziś klasa 4 testy sprawdziany karty pracy Generator diagnoza  4 5 6 7 8,"Wszystkie materiały do nauki: wszystkie  sprawdziany z odpowiedziami  z Generatora, karty pracy, odpowiedzi do zeszytu ćwiczeń do ksiązki z historii Historia wczoraj i dziś, klasa 4, wydawnictwo Nowa era.

Najnowsza edycja z aktualną podstawą programową.

Koszt 30zł za cały rok. 

Z bazą wszystkich zadań z Generatora z każdego działu, z którego nauczyciel może sobie sam ułożyć kartkówkę lub test (tzw. duży Generator) - to koszt 40zł za całośc ze sprawdzianami, kartami pracy i odpowiedziami do zeszytu ćwiczeń na cały rok szkolny.

Wysyłam na adres mail w wersji pdf zaraz po wpłacie na konto i podesłaniu potwierdzenia lub zdjęcia wpłaty na podany w odpowiedzi adres mail lub czekam na wpływ na konto.

Mam też inne przedmioty - zapytaj, a na pewno będziesz zadowolona.",20 Maj 2023 12:37,http://www.oglaszamy24.pl/ogloszenie/446851265/Historia-wczoraj-i-dzis-klasa-4-testy-sprawdziany-karty-pracy-Generator-diagnoza-4-5-6-7-8.html
Szczenięta Golden Retrievera / Sosnowiec,"Szczenięta Golden Retrievera
Mam trzy szczenięta Golden Retriever Puppies do zmiany domu, jeden piesek i dwie suczki. Są sprawdzone przez weterynarza i wolne od chorób. Szczenięta mają 11 tygodni, będą przychodzić z wszystkimi książeczkami zdrowia i zabawkami do zabawy. Są bardzo zabawne i bardzo uspołecznione i pełne szacunku. Zawsze zrobi to, co mówisz, lub poczeka, aż je potwierdzisz.",20 Maj 2023 12:37,http://sosnowiec.oglaszamy24.pl/ogloszenie/1479017698/sosnowiec-Szczenieta-Golden-Retrievera.html
historia wczoraj i dziś 8 wszystkie testy sprawdziany kartkówki Generator 4 5 7 7 8 diagnoza na wejś,"Historia wczoraj i dziś klasa 8 klasy oraz do klasy: 4, 5, 6 lub 7 - wszystkie pomoce do nauki:

- testy/sprawdziany z odpowiedziami - Generator
- karty pracy,
- odpowiedzi do zeszytu ćwiczeń
- kartkówki
- baza zadań z Generatora

Koszt za całość na cały rok to 30zł

Z bazą wszystkich zadań z każdego działu z Generatora (tzw. duży Generator) to 40zł za całośc na cały rok razem ze sprawdzianami, kartami pracy i odpowiedziami do zeszytu ćwiczeń.

Wysyłam w pdf  zaraz po wpłacie na konto (podeślij potwierdzenie lub zdjęcie wpłaty na podany w odpowiedzi adres mail, to zaraz wyślę). Wysyłka na adres mail.

Mam też inne przedmioty: wszystkie sprawdziany, kartkówki, karty pracy, testy z lektur, sprawdzian całoroczny i po II semestrze, Generator, odpowiedzi do zeszytu ćwiczeń, itp. - 

Zapytaj.",20 Maj 2023 12:37,http://www.oglaszamy24.pl/ogloszenie/2098339259/historia-wczoraj-i-dzis-8-wszystkie-testy-sprawdziany-kartkowki-Generator-4-5-7-7-8-diagnoza-na-wejs.html
Historia wczoraj i dziś 7 wszystkie sprawdziany testy Generator diagnoza 4 5 6 7 8,"Historia wczoraj i dziś 7 - wszystkie sprawdziany, karty pracy, odpowiedzi do zeszytu ćwiczeń. Testy są z Generatora.

Nowa edycja.

Koszt 30zł za cały zestaw na cały rok szkolny. 

Lub zestaw (sprawdziany, karty pracy, odpowiedzi do zeszytu ćwiczeń) plus baza wszystkich zadań z każdego działu z Generatora tzw. duży Generator to koszt 40zł za całośc na cały rok szkolny.

Natychmiastowa wysyłka w pdf na adres mail. Jeśli mam wysłać natychmiast, to podeślij potwierdzenie lub zdjęcie wpłaty na podany w odpowiedzi adres e-mail.

Mam każdy inny test, diagnozę, kartkówkę, klasówkę, karty pracy, odpowiedzi do zeszytu pracy, test z lektur i inne do każdej klasy 4, 5, 6, 7 lub 8. Zapytaj!",20 Maj 2023 12:37,http://www.oglaszamy24.pl/ogloszenie/1467985951/Historia-wczoraj-i-dzis-7-wszystkie-sprawdziany-testy-Generator-diagnoza-4-5-6-7-8.html
Historia wczoraj i dziś 6 sprawdziany edycja 2022/2024 Generato testy diagnoza na zakończe 4 5 6 7 8,"Historia wczoraj i dziś, klasa 6: wszystkie materiały i pomoce do nauki, które ma nauczyciel do nauki historii w szkole:

- wszystkie sprawdziany z Generatora z odpowiedziami po każdym rozdziale,
- kartkówki,
- karty pracy,
- odpowiedzi do zeszytu ćwiczeń,
- książka nauczyciela w pdf,
- diagnoza na zakończenie maj 2023
- baza zadań z każdego rozdziału z generatora do układania kartkówek i sprawdzianów - dodatkowo płatna dla chętnych

Koszt sprawdzianu po jednym wybranym dziale to 20zł za dwie grupy plus odpowiedzi.

Jesli potrzebna jest tylko diagnoza, to koszt wynosi za diagnozę 20zł

Koszt za całość na cały rok to 30zł razem z diagnozą lub z bazą zadań z Generatora 40zł na cały rok.

Wysyłam w wersji elektronicznej pdf na adres mail zaraz po wpłacie na konto i podesłaniu potwierdzenia lub zdjęcia wpłaty na podany w odpowiedzi adres mail lub czekam na wpływ.

W mailu napisz, który przedmiot i klasa ma być wysłane.

Mam tez inne przedmioty i klasy. Zapytaj, a na pewno będziesz zadowolony.",20 Maj 2023 12:36,http://www.oglaszamy24.pl/ogloszenie/2072981733/Historia-wczoraj-i-dzis-6-sprawdziany-edycja-2022-2024-Generato-testy-diagnoza-na-zakoncze-4-5-6-7-8.html
Historia wczoraj i dziś klasa 5 testy sprawdziany Generator diagnoza odpowiedzi do zeszytu,"Historia wczoraj i dziś do klasy 5 - wszystkie materiały:
- sprawdziany
- karty pracy
- odpowiedzi do zeszytu ćwiczeń
- baza wszystkich zadań z generatora, z których układa sie kartkówki i sprawdziany

Koszt 30zł za cały zestaw na cały rok szkolny lub zestaw plus baza wszystkich zadań z każdego działu z Generatora (tzw. duży Generator), z których nauczyciel układa kartkówki i dodatkowe testy to razem 40zł na cały rok szkolny.

Wysyłam w wersji elektronicznej na adres mail zaraz po wpłacie na konto. Podeślij potwierdzenie lub zdjęcie wpłaty na podany w odpowiedzi adres e-mail, to zaraz wyślę.

Mam też inne diagnozy, sprawdziany semestralne i po każdym rozdziale, kartkówki, karty pracy, lektury, odpowiedzi do zeszytu ćwiczeń, książki nauczyciela z innych przedmiotów. 

Zapytaj.",20 Maj 2023 12:36,http://www.oglaszamy24.pl/ogloszenie/1877009904/Historia-wczoraj-i-dzis-klasa-5-testy-sprawdziany-Generator-diagnoza-odpowiedzi-do-zeszytu.html
Diagnoza sprawdzian kompetencji KAŻDY PRZEDMIOT na zakończenie roku maj 2023 klasy 4 5 6 7 8 ,"Diagnoza na  zakończenie roku szkolnego z każdego przedmiotu (sprawdzian kompetencji, taki test podsumowujący cały rok nauki z danego przedmiotu w formie testu z odpowiedziami, dwie grupy).

Diagnoza jest ta najnowsza, która wyszła w kwietniu 2023.

Do każdej klasy - koszt 20zł za test dwie grupy plus odpowiedzi.

Za więcej niż jedną koszt 15zł.

- biologia Puls życia,
- polski Nowe słowa na start,
- matematyka z kluczem,
- Historia wczoraj i dziś,
- geografia Planeta nowa,
- przyroda Tajemnice przyrody,
- fizyka Spotkania z fizyką,
- fizyka To jest fizyka,
- chemia Chemia nowej ery,
- angielski Junior Explorer,
- angielski Teen Explorer,
- angielski Super Powers,
- angielski Hallo explorer
- niemiecki Deutschtour fit,
- niemiecki Das ist Deutsch Kompakt,
- wos Dziś i jutro,

Wysyłam w pdf na adres mail zaraz po wpłacie na konto. Jeśli zależy Ci na czasie i mam zaraz wysłać, to podeślij potwierdzenie lub zdjęcie wpłaty na podany w odpowiedzi adres e-mail lub czekam na wpływ. 

Jeśli zostało wpłacone, ale nie wysłano potwierdzenia, to napisz. Przyspieszy to wysyłkę.

Mam też wszystkie testy, kartkówki, sprawdziany, testy z lektur, karty pracy, odpowiedzi do zeszytów ćwiczeń i inne testy z każdego przedmiotu. 

Zapytaj, a na pewno będziesz zadowolona.",20 Maj 2023 12:36,http://www.oglaszamy24.pl/ogloszenie/250907229/Diagnoza-sprawdzian-kompetencji-KAZDY-PRZEDMIOT-na-zakonczenie-roku-maj-2023-klasy-4-5-6-7-8.html
